injectionId,authorId,split,component,collisionState,centerLabel,labelMultiplicity,labelAreaPixels,offsetIndex,drawIndex,referenceX,referenceY,raDeg,decDeg,offsetRadiusPixels,offsetRadiusArcsec,topologyRule,segmentedFraction5x5,sameLabelFraction5x5,inputF090WVegaMag,inputF150WVegaMag,inputF090WMinusF150WMag
I-165662-01-08,165662,development,other,blank,0,0,,1,8,6109.840772185555,4256.84474121791,163.3648839960699,16.757876960677766,7.5,0.23418383551428903,unsegmented-local-field,0.0,0.0,26.643719974093912,25.559,1.0847199740939102
I-165662-02-01,165662,development,other,blank,0,0,,2,1,6110.054223501793,4266.037274535338,163.3649605544567,16.75784555585592,12.0,0.37469413682286246,unsegmented-local-field,0.0,0.0,25.173611581275072,24.358999999999998,0.8146115812750745
I-165662-02-02,165662,development,other,blank,0,0,,2,2,6110.054223501793,4266.037274535338,163.3649605544567,16.75784555585592,12.0,0.37469413682286246,unsegmented-local-field,0.0,0.0,25.44371997409391,24.358999999999998,1.0847199740939102
I-165662-02-03,165662,development,other,blank,0,0,,2,3,6110.054223501793,4266.037274535338,163.3649605544567,16.75784555585592,12.0,0.37469413682286246,unsegmented-local-field,0.0,0.0,25.573611581275074,24.759,0.8146115812750745
I-165662-02-04,165662,development,other,blank,0,0,,2,4,6110.054223501793,4266.037274535338,163.3649605544567,16.75784555585592,12.0,0.37469413682286246,unsegmented-local-field,0.0,0.0,25.84371997409391,24.759,1.0847199740939102
I-165662-02-05,165662,development,other,blank,0,0,,2,5,6110.054223501793,4266.037274535338,163.3649605544567,16.75784555585592,12.0,0.37469413682286246,unsegmented-local-field,0.0,0.0,25.973611581275073,25.159,0.8146115812750745
I-165662-02-06,165662,development,other,blank,0,0,,2,6,6110.054223501793,4266.037274535338,163.3649605544567,16.75784555585592,12.0,0.37469413682286246,unsegmented-local-field,0.0,0.0,26.24371997409391,25.159,1.0847199740939102
I-165662-02-07,165662,development,other,blank,0,0,,2,7,6110.054223501793,4266.037274535338,163.3649605544567,16.75784555585592,12.0,0.37469413682286246,unsegmented-local-field,0.0,0.0,26.373611581275075,25.559,0.8146115812750745
I-165662-02-08,165662,development,other,blank,0,0,,2,8,6110.054223501793,4266.037274535338,163.3649605544567,16.75784555585592,12.0,0.37469413682286246,unsegmented-local-field,0.0,0.0,26.643719974093912,25.559,1.0847199740939102
I-165662-03-01,165662,development,other,blank,0,0,,3,1,6100.256994053551,4268.662434254057,163.3649453585561,16.757758795958342,12.0,0.37469413682286246,unsegmented-local-field,0.0,0.0,25.173611581275072,24.358999999999998,0.8146115812750745
I-165662-03-02,165662,development,other,blank,0,0,,3,2,6100.256994053551,4268.662434254057,163.3649453585561,16.757758795958342,12.0,0.37469413682286246,unsegmented-local-field,0.0,0.0,25.44371997409391,24.358999999999998,1.0847199740939102
I-165662-03-03,165662,development,other,blank,0,0,,3,3,6100.256994053551,4268.662434254057,163.3649453585561,16.757758795958342,12.0,0.37469413682286246,unsegmented-local-field,0.0,0.0,25.573611581275074,24.759,0.8146115812750745
I-165662-03-04,165662,development,other,blank,0,0,,3,4,6100.256994053551,4268.662434254057,163.3649453585561,16.757758795958342,12.0,0.37469413682286246,unsegmented-local-field,0.0,0.0,25.84371997409391,24.759,1.0847199740939102
I-165662-03-05,165662,development,other,blank,0,0,,3,5,6100.256994053551,4268.662434254057,163.3649453585561,16.757758795958342,12.0,0.37469413682286246,unsegmented-local-field,0.0,0.0,25.973611581275073,25.159,0.8146115812750745
I-165662-03-06,165662,development,other,blank,0,0,,3,6,6100.256994053551,4268.662434254057,163.3649453585561,16.757758795958342,12.0,0.37469413682286246,unsegmented-local-field,0.0,0.0,26.24371997409391,25.159,1.0847199740939102
I-165662-03-07,165662,development,other,blank,0,0,,3,7,6100.256994053551,4268.662434254057,163.3649453585561,16.757758795958342,12.0,0.37469413682286246,unsegmented-local-field,0.0,0.0,26.373611581275075,25.559,0.8146115812750745
I-165662-03-08,165662,development,other,blank,0,0,,3,8,6100.256994053551,4268.662434254057,163.3649453585561,16.757758795958342,12.0,0.37469413682286246,unsegmented-local-field,0.0,0.0,26.643719974093912,25.559,1.0847199740939102
I-165662-04-01,165662,development,other,blank,0,0,,4,1,6099.276594413079,4259.415891656657,163.3648654719864,16.7577843431545,4.0,0.12489804560762081,unsegmented-local-field,0.0,0.0,25.173611581275072,24.358999999999998,0.8146115812750745
I-165662-04-02,165662,development,other,blank,0,0,,4,2,6099.276594413079,4259.415891656657,163.3648654719864,16.7577843431545,4.0,0.12489804560762081,unsegmented-local-field,0.0,0.0,25.44371997409391,24.358999999999998,1.0847199740939102
I-165662-04-03,165662,development,other,blank,0,0,,4,3,6099.276594413079,4259.415891656657,163.3648654719864,16.7577843431545,4.0,0.12489804560762081,unsegmented-local-field,0.0,0.0,25.573611581275074,24.759,0.8146115812750745
I-165662-04-04,165662,development,other,blank,0,0,,4,4,6099.276594413079,4259.415891656657,163.3648654719864,16.7577843431545,4.0,0.12489804560762081,unsegmented-local-field,0.0,0.0,25.84371997409391,24.759,1.0847199740939102
I-165662-04-05,165662,development,other,blank,0,0,,4,5,6099.276594413079,4259.415891656657,163.3648654719864,16.7577843431545,4.0,0.12489804560762081,unsegmented-local-field,0.0,0.0,25.973611581275073,25.159,0.8146115812750745
I-165662-04-06,165662,development,other,blank,0,0,,4,6,6099.276594413079,4259.415891656657,163.3648654719864,16.7577843431545,4.0,0.12489804560762081,unsegmented-local-field,0.0,0.0,26.24371997409391,25.159,1.0847199740939102
I-165662-04-07,165662,development,other,blank,0,0,,4,7,6099.276594413079,4259.415891656657,163.3648654719864,16.7577843431545,4.0,0.12489804560762081,unsegmented-local-field,0.0,0.0,26.373611581275075,25.559,0.8146115812750745
I-165662-04-08,165662,development,other,blank,0,0,,4,8,6099.276594413079,4259.415891656657,163.3648654719864,16.7577843431545,4.0,0.12489804560762081,unsegmented-local-field,0.0,0.0,26.643719974093912,25.559,1.0847199740939102
I-165662-05-01,165662,development,other,blank,0,0,,5,1,6093.148238868127,4264.5581925341485,163.36488481204222,16.757717473906595,12.0,0.37469413682286246,unsegmented-local-field,0.0,0.0,25.173611581275072,24.358999999999998,0.8146115812750745
I-165662-05-02,165662,development,other,blank,0,0,,5,2,6093.148238868127,4264.5581925341485,163.36488481204222,16.757717473906595,12.0,0.37469413682286246,unsegmented-local-field,0.0,0.0,25.44371997409391,24.358999999999998,1.0847199740939102
I-165662-05-03,165662,development,other,blank,0,0,,5,3,6093.148238868127,4264.5581925341485,163.36488481204222,16.757717473906595,12.0,0.37469413682286246,unsegmented-local-field,0.0,0.0,25.573611581275074,24.759,0.8146115812750745
I-165662-05-04,165662,development,other,blank,0,0,,5,4,6093.148238868127,4264.5581925341485,163.36488481204222,16.757717473906595,12.0,0.37469413682286246,unsegmented-local-field,0.0,0.0,25.84371997409391,24.759,1.0847199740939102
I-165662-05-05,165662,development,other,blank,0,0,,5,5,6093.148238868127,4264.5581925341485,163.36488481204222,16.757717473906595,12.0,0.37469413682286246,unsegmented-local-field,0.0,0.0,25.973611581275073,25.159,0.8146115812750745
I-165662-05-06,165662,development,other,blank,0,0,,5,6,6093.148238868127,4264.5581925341485,163.36488481204222,16.757717473906595,12.0,0.37469413682286246,unsegmented-local-field,0.0,0.0,26.24371997409391,25.159,1.0847199740939102
I-165662-05-07,165662,development,other,blank,0,0,,5,7,6093.148238868127,4264.5581925341485,163.36488481204222,16.757717473906595,12.0,0.37469413682286246,unsegmented-local-field,0.0,0.0,26.373611581275075,25.559,0.8146115812750745
I-165662-05-08,165662,development,other,blank,0,0,,5,8,6093.148238868127,4264.5581925341485,163.36488481204222,16.757717473906595,12.0,0.37469413682286246,unsegmented-local-field,0.0,0.0,26.643719974093912,25.559,1.0847199740939102
I-165662-06-01,165662,development,other,blank,0,0,,6,1,6090.340772185555,4256.84474121791,163.36481069140345,16.757723085129797,12.0,0.37469413682286246,unsegmented-local-field,0.0,0.0,25.173611581275072,24.358999999999998,0.8146115812750745
I-165662-06-02,165662,development,other,blank,0,0,,6,2,6090.340772185555,4256.84474121791,163.36481069140345,16.757723085129797,12.0,0.37469413682286246,unsegmented-local-field,0.0,0.0,25.44371997409391,24.358999999999998,1.0847199740939102
I-165662-06-03,165662,development,other,blank,0,0,,6,3,6090.340772185555,4256.84474121791,163.36481069140345,16.757723085129797,12.0,0.37469413682286246,unsegmented-local-field,0.0,0.0,25.573611581275074,24.759,0.8146115812750745
I-165662-06-04,165662,development,other,blank,0,0,,6,4,6090.340772185555,4256.84474121791,163.36481069140345,16.757723085129797,12.0,0.37469413682286246,unsegmented-local-field,0.0,0.0,25.84371997409391,24.759,1.0847199740939102
I-165662-06-05,165662,development,other,blank,0,0,,6,5,6090.340772185555,4256.84474121791,163.36481069140345,16.757723085129797,12.0,0.37469413682286246,unsegmented-local-field,0.0,0.0,25.973611581275073,25.159,0.8146115812750745
I-165662-06-06,165662,development,other,blank,0,0,,6,6,6090.340772185555,4256.84474121791,163.36481069140345,16.757723085129797,12.0,0.37469413682286246,unsegmented-local-field,0.0,0.0,26.24371997409391,25.159,1.0847199740939102
I-165662-06-07,165662,development,other,blank,0,0,,6,7,6090.340772185555,4256.84474121791,163.36481069140345,16.757723085129797,12.0,0.37469413682286246,unsegmented-local-field,0.0,0.0,26.373611581275075,25.559,0.8146115812750745
I-165662-06-08,165662,development,other,blank,0,0,,6,8,6090.340772185555,4256.84474121791,163.36481069140345,16.757723085129797,12.0,0.37469413682286246,unsegmented-local-field,0.0,0.0,26.643719974093912,25.559,1.0847199740939102
I-165662-07-01,165662,development,other,blank,0,0,,7,1,6097.269353044666,4245.96904777347,163.36474711045278,16.75781690671232,12.0,0.37469413682286246,unsegmented-local-field,0.0,0.0,25.173611581275072,24.358999999999998,0.8146115812750745
I-165662-07-02,165662,development,other,blank,0,0,,7,2,6097.269353044666,4245.96904777347,163.36474711045278,16.75781690671232,12.0,0.37469413682286246,unsegmented-local-field,0.0,0.0,25.44371997409391,24.358999999999998,1.0847199740939102
I-165662-07-03,165662,development,other,blank,0,0,,7,3,6097.269353044666,4245.96904777347,163.36474711045278,16.75781690671232,12.0,0.37469413682286246,unsegmented-local-field,0.0,0.0,25.573611581275074,24.759,0.8146115812750745
I-165662-07-04,165662,development,other,blank,0,0,,7,4,6097.269353044666,4245.96904777347,163.36474711045278,16.75781690671232,12.0,0.37469413682286246,unsegmented-local-field,0.0,0.0,25.84371997409391,24.759,1.0847199740939102
I-165662-07-05,165662,development,other,blank,0,0,,7,5,6097.269353044666,4245.96904777347,163.36474711045278,16.75781690671232,12.0,0.37469413682286246,unsegmented-local-field,0.0,0.0,25.973611581275073,25.159,0.8146115812750745
I-165662-07-06,165662,development,other,blank,0,0,,7,6,6097.269353044666,4245.96904777347,163.36474711045278,16.75781690671232,12.0,0.37469413682286246,unsegmented-local-field,0.0,0.0,26.24371997409391,25.159,1.0847199740939102
I-165662-07-07,165662,development,other,blank,0,0,,7,7,6097.269353044666,4245.96904777347,163.36474711045278,16.75781690671232,12.0,0.37469413682286246,unsegmented-local-field,0.0,0.0,26.373611581275075,25.559,0.8146115812750745
I-165662-07-08,165662,development,other,blank,0,0,,7,8,6097.269353044666,4245.96904777347,163.36474711045278,16.75781690671232,12.0,0.37469413682286246,unsegmented-local-field,0.0,0.0,26.643719974093912,25.559,1.0847199740939102
I-165662-08-01,165662,development,other,blank,0,0,,8,1,6108.340772185555,4246.452436372497,163.36479271388353,16.7579025319026,12.0,0.37469413682286246,unsegmented-local-field,0.0,0.0,25.173611581275072,24.358999999999998,0.8146115812750745
I-165662-08-02,165662,development,other,blank,0,0,,8,2,6108.340772185555,4246.452436372497,163.36479271388353,16.7579025319026,12.0,0.37469413682286246,unsegmented-local-field,0.0,0.0,25.44371997409391,24.358999999999998,1.0847199740939102
I-165662-08-03,165662,development,other,blank,0,0,,8,3,6108.340772185555,4246.452436372497,163.36479271388353,16.7579025319026,12.0,0.37469413682286246,unsegmented-local-field,0.0,0.0,25.573611581275074,24.759,0.8146115812750745
I-165662-08-04,165662,development,other,blank,0,0,,8,4,6108.340772185555,4246.452436372497,163.36479271388353,16.7579025319026,12.0,0.37469413682286246,unsegmented-local-field,0.0,0.0,25.84371997409391,24.759,1.0847199740939102
I-165662-08-05,165662,development,other,blank,0,0,,8,5,6108.340772185555,4246.452436372497,163.36479271388353,16.7579025319026,12.0,0.37469413682286246,unsegmented-local-field,0.0,0.0,25.973611581275073,25.159,0.8146115812750745
I-165662-08-06,165662,development,other,blank,0,0,,8,6,6108.340772185555,4246.452436372497,163.36479271388353,16.7579025319026,12.0,0.37469413682286246,unsegmented-local-field,0.0,0.0,26.24371997409391,25.159,1.0847199740939102
I-165662-08-07,165662,development,other,blank,0,0,,8,7,6108.340772185555,4246.452436372497,163.36479271388353,16.7579025319026,12.0,0.37469413682286246,unsegmented-local-field,0.0,0.0,26.373611581275075,25.559,0.8146115812750745
I-165662-08-08,165662,development,other,blank,0,0,,8,8,6108.340772185555,4246.452436372497,163.36479271388353,16.7579025319026,12.0,0.37469413682286246,unsegmented-local-field,0.0,0.0,26.643719974093912,25.559,1.0847199740939102
I-121541-01-01,121541,validation,other,blank,0,0,,1,1,8166.900207855728,3318.500396227687,163.36488399957395,16.77748696066633,7.5,0.23418383551428903,unsegmented-local-field,0.0,0.0,25.525611581275072,24.711,0.8146115812750745
I-121541-01-02,121541,validation,other,blank,0,0,,1,2,8166.900207855728,3318.500396227687,163.36488399957395,16.77748696066633,7.5,0.23418383551428903,unsegmented-local-field,0.0,0.0,25.79571997409391,24.711,1.0847199740939102
I-121541-01-03,121541,validation,other,blank,0,0,,1,3,8166.900207855728,3318.500396227687,163.36488399957395,16.77748696066633,7.5,0.23418383551428903,unsegmented-local-field,0.0,0.0,25.925611581275074,25.111,0.8146115812750745
I-121541-01-04,121541,validation,other,blank,0,0,,1,4,8166.900207855728,3318.500396227687,163.36488399957395,16.77748696066633,7.5,0.23418383551428903,unsegmented-local-field,0.0,0.0,26.19571997409391,25.111,1.0847199740939102
I-121541-01-05,121541,validation,other,blank,0,0,,1,5,8166.900207855728,3318.500396227687,163.36488399957395,16.77748696066633,7.5,0.23418383551428903,unsegmented-local-field,0.0,0.0,26.325611581275073,25.511,0.8146115812750745
I-121541-01-06,121541,validation,other,blank,0,0,,1,6,8166.900207855728,3318.500396227687,163.36488399957395,16.77748696066633,7.5,0.23418383551428903,unsegmented-local-field,0.0,0.0,26.59571997409391,25.511,1.0847199740939102
I-121541-01-07,121541,validation,other,blank,0,0,,1,7,8166.900207855728,3318.500396227687,163.36488399957395,16.77748696066633,7.5,0.23418383551428903,unsegmented-local-field,0.0,0.0,26.725611581275075,25.911,0.8146115812750745
I-121541-01-08,121541,validation,other,blank,0,0,,1,8,8166.900207855728,3318.500396227687,163.36488399957395,16.77748696066633,7.5,0.23418383551428903,unsegmented-local-field,0.0,0.0,26.995719974093912,25.911,1.0847199740939102
I-121541-02-01,121541,validation,other,blank,0,0,,2,1,8167.113659171966,3327.6929295451146,163.36496056585088,16.777455555839744,12.0,0.37469413682286246,unsegmented-local-field,0.0,0.0,25.525611581275072,24.711,0.8146115812750745
I-121541-02-02,121541,validation,other,blank,0,0,,2,2,8167.113659171966,3327.6929295451146,163.36496056585088,16.777455555839744,12.0,0.37469413682286246,unsegmented-local-field,0.0,0.0,25.79571997409391,24.711,1.0847199740939102
I-121541-02-03,121541,validation,other,blank,0,0,,2,3,8167.113659171966,3327.6929295451146,163.36496056585088,16.777455555839744,12.0,0.37469413682286246,unsegmented-local-field,0.0,0.0,25.925611581275074,25.111,0.8146115812750745
I-121541-02-04,121541,validation,other,blank,0,0,,2,4,8167.113659171966,3327.6929295451146,163.36496056585088,16.777455555839744,12.0,0.37469413682286246,unsegmented-local-field,0.0,0.0,26.19571997409391,25.111,1.0847199740939102
I-121541-02-05,121541,validation,other,blank,0,0,,2,5,8167.113659171966,3327.6929295451146,163.36496056585088,16.777455555839744,12.0,0.37469413682286246,unsegmented-local-field,0.0,0.0,26.325611581275073,25.511,0.8146115812750745
I-121541-02-06,121541,validation,other,blank,0,0,,2,6,8167.113659171966,3327.6929295451146,163.36496056585088,16.777455555839744,12.0,0.37469413682286246,unsegmented-local-field,0.0,0.0,26.59571997409391,25.511,1.0847199740939102
I-121541-02-07,121541,validation,other,blank,0,0,,2,7,8167.113659171966,3327.6929295451146,163.36496056585088,16.777455555839744,12.0,0.37469413682286246,unsegmented-local-field,0.0,0.0,26.725611581275075,25.911,0.8146115812750745
I-121541-02-08,121541,validation,other,blank,0,0,,2,8,8167.113659171966,3327.6929295451146,163.36496056585088,16.777455555839744,12.0,0.37469413682286246,unsegmented-local-field,0.0,0.0,26.995719974093912,25.911,1.0847199740939102
I-121541-03-01,121541,validation,other,blank,0,0,,3,1,8157.3164297237245,3330.3180892638334,163.36494536838413,16.777368795955823,12.0,0.37469413682286246,unsegmented-local-field,0.0,0.0,25.525611581275072,24.711,0.8146115812750745
I-121541-03-02,121541,validation,other,blank,0,0,,3,2,8157.3164297237245,3330.3180892638334,163.36494536838413,16.777368795955823,12.0,0.37469413682286246,unsegmented-local-field,0.0,0.0,25.79571997409391,24.711,1.0847199740939102
I-121541-03-03,121541,validation,other,blank,0,0,,3,3,8157.3164297237245,3330.3180892638334,163.36494536838413,16.777368795955823,12.0,0.37469413682286246,unsegmented-local-field,0.0,0.0,25.925611581275074,25.111,0.8146115812750745
I-121541-03-04,121541,validation,other,blank,0,0,,3,4,8157.3164297237245,3330.3180892638334,163.36494536838413,16.777368795955823,12.0,0.37469413682286246,unsegmented-local-field,0.0,0.0,26.19571997409391,25.111,1.0847199740939102
I-121541-03-05,121541,validation,other,blank,0,0,,3,5,8157.3164297237245,3330.3180892638334,163.36494536838413,16.777368795955823,12.0,0.37469413682286246,unsegmented-local-field,0.0,0.0,26.325611581275073,25.511,0.8146115812750745
I-121541-03-06,121541,validation,other,blank,0,0,,3,6,8157.3164297237245,3330.3180892638334,163.36494536838413,16.777368795955823,12.0,0.37469413682286246,unsegmented-local-field,0.0,0.0,26.59571997409391,25.511,1.0847199740939102
I-121541-03-07,121541,validation,other,blank,0,0,,3,7,8157.3164297237245,3330.3180892638334,163.36494536838413,16.777368795955823,12.0,0.37469413682286246,unsegmented-local-field,0.0,0.0,26.725611581275075,25.911,0.8146115812750745
I-121541-03-08,121541,validation,other,blank,0,0,,3,8,8157.3164297237245,3330.3180892638334,163.36494536838413,16.777368795955823,12.0,0.37469413682286246,unsegmented-local-field,0.0,0.0,26.995719974093912,25.911,1.0847199740939102
I-121541-04-01,121541,validation,other,blank,0,0,,4,1,8156.336030083252,3321.0715466664333,163.36486547358135,16.777394343157933,4.0,0.12489804560762081,unsegmented-local-field,0.0,0.0,25.525611581275072,24.711,0.8146115812750745
I-121541-04-02,121541,validation,other,blank,0,0,,4,2,8156.336030083252,3321.0715466664333,163.36486547358135,16.777394343157933,4.0,0.12489804560762081,unsegmented-local-field,0.0,0.0,25.79571997409391,24.711,1.0847199740939102
I-121541-04-03,121541,validation,other,blank,0,0,,4,3,8156.336030083252,3321.0715466664333,163.36486547358135,16.777394343157933,4.0,0.12489804560762081,unsegmented-local-field,0.0,0.0,25.925611581275074,25.111,0.8146115812750745
I-121541-04-04,121541,validation,other,blank,0,0,,4,4,8156.336030083252,3321.0715466664333,163.36486547358135,16.777394343157933,4.0,0.12489804560762081,unsegmented-local-field,0.0,0.0,26.19571997409391,25.111,1.0847199740939102
I-121541-04-05,121541,validation,other,blank,0,0,,4,5,8156.336030083252,3321.0715466664333,163.36486547358135,16.777394343157933,4.0,0.12489804560762081,unsegmented-local-field,0.0,0.0,26.325611581275073,25.511,0.8146115812750745
I-121541-04-06,121541,validation,other,blank,0,0,,4,6,8156.336030083252,3321.0715466664333,163.36486547358135,16.777394343157933,4.0,0.12489804560762081,unsegmented-local-field,0.0,0.0,26.59571997409391,25.511,1.0847199740939102
I-121541-04-07,121541,validation,other,blank,0,0,,4,7,8156.336030083252,3321.0715466664333,163.36486547358135,16.777394343157933,4.0,0.12489804560762081,unsegmented-local-field,0.0,0.0,26.725611581275075,25.911,0.8146115812750745
I-121541-04-08,121541,validation,other,blank,0,0,,4,8,8156.336030083252,3321.0715466664333,163.36486547358135,16.777394343157933,4.0,0.12489804560762081,unsegmented-local-field,0.0,0.0,26.995719974093912,25.911,1.0847199740939102
I-121541-05-01,121541,validation,other,blank,0,0,,5,1,8147.400207855728,3318.500396227687,163.36481068735273,16.777333085148012,12.0,0.37469413682286246,unsegmented-local-field,0.0,0.0,25.525611581275072,24.711,0.8146115812750745
I-121541-05-02,121541,validation,other,blank,0,0,,5,2,8147.400207855728,3318.500396227687,163.36481068735273,16.777333085148012,12.0,0.37469413682286246,unsegmented-local-field,0.0,0.0,25.79571997409391,24.711,1.0847199740939102
I-121541-05-03,121541,validation,other,blank,0,0,,5,3,8147.400207855728,3318.500396227687,163.36481068735273,16.777333085148012,12.0,0.37469413682286246,unsegmented-local-field,0.0,0.0,25.925611581275074,25.111,0.8146115812750745
I-121541-05-04,121541,validation,other,blank,0,0,,5,4,8147.400207855728,3318.500396227687,163.36481068735273,16.777333085148012,12.0,0.37469413682286246,unsegmented-local-field,0.0,0.0,26.19571997409391,25.111,1.0847199740939102
I-121541-05-05,121541,validation,other,blank,0,0,,5,5,8147.400207855728,3318.500396227687,163.36481068735273,16.777333085148012,12.0,0.37469413682286246,unsegmented-local-field,0.0,0.0,26.325611581275073,25.511,0.8146115812750745
I-121541-05-06,121541,validation,other,blank,0,0,,5,6,8147.400207855728,3318.500396227687,163.36481068735273,16.777333085148012,12.0,0.37469413682286246,unsegmented-local-field,0.0,0.0,26.59571997409391,25.511,1.0847199740939102
I-121541-05-07,121541,validation,other,blank,0,0,,5,7,8147.400207855728,3318.500396227687,163.36481068735273,16.777333085148012,12.0,0.37469413682286246,unsegmented-local-field,0.0,0.0,26.725611581275075,25.911,0.8146115812750745
I-121541-05-08,121541,validation,other,blank,0,0,,5,8,8147.400207855728,3318.500396227687,163.36481068735273,16.777333085148012,12.0,0.37469413682286246,unsegmented-local-field,0.0,0.0,26.995719974093912,25.911,1.0847199740939102
I-121541-06-01,121541,validation,other,blank,0,0,,6,1,8150.2076745383,3310.7869449114482,163.36475766895148,16.777383004095366,12.0,0.37469413682286246,unsegmented-local-field,0.0,0.0,25.525611581275072,24.711,0.8146115812750745
I-121541-06-02,121541,validation,other,blank,0,0,,6,2,8150.2076745383,3310.7869449114482,163.36475766895148,16.777383004095366,12.0,0.37469413682286246,unsegmented-local-field,0.0,0.0,25.79571997409391,24.711,1.0847199740939102
I-121541-06-03,121541,validation,other,blank,0,0,,6,3,8150.2076745383,3310.7869449114482,163.36475766895148,16.777383004095366,12.0,0.37469413682286246,unsegmented-local-field,0.0,0.0,25.925611581275074,25.111,0.8146115812750745
I-121541-06-04,121541,validation,other,blank,0,0,,6,4,8150.2076745383,3310.7869449114482,163.36475766895148,16.777383004095366,12.0,0.37469413682286246,unsegmented-local-field,0.0,0.0,26.19571997409391,25.111,1.0847199740939102
I-121541-06-05,121541,validation,other,blank,0,0,,6,5,8150.2076745383,3310.7869449114482,163.36475766895148,16.777383004095366,12.0,0.37469413682286246,unsegmented-local-field,0.0,0.0,26.325611581275073,25.511,0.8146115812750745
I-121541-06-06,121541,validation,other,blank,0,0,,6,6,8150.2076745383,3310.7869449114482,163.36475766895148,16.777383004095366,12.0,0.37469413682286246,unsegmented-local-field,0.0,0.0,26.59571997409391,25.511,1.0847199740939102
I-121541-06-07,121541,validation,other,blank,0,0,,6,7,8150.2076745383,3310.7869449114482,163.36475766895148,16.777383004095366,12.0,0.37469413682286246,unsegmented-local-field,0.0,0.0,26.725611581275075,25.911,0.8146115812750745
I-121541-06-08,121541,validation,other,blank,0,0,,6,8,8150.2076745383,3310.7869449114482,163.36475766895148,16.777383004095366,12.0,0.37469413682286246,unsegmented-local-field,0.0,0.0,26.995719974093912,25.911,1.0847199740939102
I-121541-07-01,121541,validation,other,blank,0,0,,7,1,8157.3164297237245,3306.6827031915404,163.3647505683251,16.777453873150275,12.0,0.37469413682286246,unsegmented-local-field,0.0,0.0,25.525611581275072,24.711,0.8146115812750745
I-121541-07-02,121541,validation,other,blank,0,0,,7,2,8157.3164297237245,3306.6827031915404,163.3647505683251,16.777453873150275,12.0,0.37469413682286246,unsegmented-local-field,0.0,0.0,25.79571997409391,24.711,1.0847199740939102
I-121541-07-03,121541,validation,other,blank,0,0,,7,3,8157.3164297237245,3306.6827031915404,163.3647505683251,16.777453873150275,12.0,0.37469413682286246,unsegmented-local-field,0.0,0.0,25.925611581275074,25.111,0.8146115812750745
I-121541-07-04,121541,validation,other,blank,0,0,,7,4,8157.3164297237245,3306.6827031915404,163.3647505683251,16.777453873150275,12.0,0.37469413682286246,unsegmented-local-field,0.0,0.0,26.19571997409391,25.111,1.0847199740939102
I-121541-07-05,121541,validation,other,blank,0,0,,7,5,8157.3164297237245,3306.6827031915404,163.3647505683251,16.777453873150275,12.0,0.37469413682286246,unsegmented-local-field,0.0,0.0,26.325611581275073,25.511,0.8146115812750745
I-121541-07-06,121541,validation,other,blank,0,0,,7,6,8157.3164297237245,3306.6827031915404,163.3647505683251,16.777453873150275,12.0,0.37469413682286246,unsegmented-local-field,0.0,0.0,26.59571997409391,25.511,1.0847199740939102
I-121541-07-07,121541,validation,other,blank,0,0,,7,7,8157.3164297237245,3306.6827031915404,163.3647505683251,16.777453873150275,12.0,0.37469413682286246,unsegmented-local-field,0.0,0.0,26.725611581275075,25.911,0.8146115812750745
I-121541-07-08,121541,validation,other,blank,0,0,,7,8,8157.3164297237245,3306.6827031915404,163.3647505683251,16.777453873150275,12.0,0.37469413682286246,unsegmented-local-field,0.0,0.0,26.995719974093912,25.911,1.0847199740939102
I-121541-08-01,121541,validation,other,blank,0,0,,8,1,8167.113659171966,3309.3078629102592,163.36480903825552,16.777521734175913,12.0,0.37469413682286246,unsegmented-local-field,0.0,0.0,25.525611581275072,24.711,0.8146115812750745
I-121541-08-02,121541,validation,other,blank,0,0,,8,2,8167.113659171966,3309.3078629102592,163.36480903825552,16.777521734175913,12.0,0.37469413682286246,unsegmented-local-field,0.0,0.0,25.79571997409391,24.711,1.0847199740939102
I-121541-08-03,121541,validation,other,blank,0,0,,8,3,8167.113659171966,3309.3078629102592,163.36480903825552,16.777521734175913,12.0,0.37469413682286246,unsegmented-local-field,0.0,0.0,25.925611581275074,25.111,0.8146115812750745
I-121541-08-04,121541,validation,other,blank,0,0,,8,4,8167.113659171966,3309.3078629102592,163.36480903825552,16.777521734175913,12.0,0.37469413682286246,unsegmented-local-field,0.0,0.0,26.19571997409391,25.111,1.0847199740939102
I-121541-08-05,121541,validation,other,blank,0,0,,8,5,8167.113659171966,3309.3078629102592,163.36480903825552,16.777521734175913,12.0,0.37469413682286246,unsegmented-local-field,0.0,0.0,26.325611581275073,25.511,0.8146115812750745
I-121541-08-06,121541,validation,other,blank,0,0,,8,6,8167.113659171966,3309.3078629102592,163.36480903825552,16.777521734175913,12.0,0.37469413682286246,unsegmented-local-field,0.0,0.0,26.59571997409391,25.511,1.0847199740939102
I-121541-08-07,121541,validation,other,blank,0,0,,8,7,8167.113659171966,3309.3078629102592,163.36480903825552,16.777521734175913,12.0,0.37469413682286246,unsegmented-local-field,0.0,0.0,26.725611581275075,25.911,0.8146115812750745
I-121541-08-08,121541,validation,other,blank,0,0,,8,8,8167.113659171966,3309.3078629102592,163.36480903825552,16.777521734175913,12.0,0.37469413682286246,unsegmented-local-field,0.0,0.0,26.995719974093912,25.911,1.0847199740939102
